ScreenName	ScreenID	PlateName	PlateID	MeasurementDate	MeasurementID	WellName	Row	Column	Field	Plane	Timepoint	Object Number	X	Y	Bounding Box	Nuclei Selected - LDRTXT SER Spot 8 px	Nuclei Selected - LDRINT	Nuclei Selected - EdUINT	Nuclei Selected - BckgrndLDRINT Mean	Nuclei Selected - RawLDRINT Mean	Nuclei Selected - BckgrndEdUINT Mean	Nuclei Selected - RawS100INT Mean	Nuclei Selected - RawEdUINT Mean	Nuclei Selected - DNAcontent	Nuclei Selected - NucINT Mean	Nuclei Selected - Object No in Nuclei No Border	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	42	945	727	[935,720,952,741]	0.00018816	3.76646	49.885	37.5059	41.2724	231.119	1349.61	281.004	143257	590.317	43	45	242.678
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	43	1138	730	[1128,720,1150,740]	0.000417159	5.64742	70.1547	36.2088	41.8563	225.723	1412.8	295.878	173463	537.731	44	46	322.584
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	44	448	750	[439,742,456,761]	0.000851354	4.72866	63.8662	38.991	43.7197	251.255	1462.61	315.121	182170	699.485	45	47	260.435
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	45	100	755	[92,748,107,769]	0.000325929	3.30074	30.9033	37.318	40.6187	229.111	1238.37	260.014	98098	357.701	46	48	274.246
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	46	360	755	[353,748,369,767]	0.000836606	4.48225	50.0108	37.581	42.0633	239.563	1348.76	289.574	99143.7	424.055	47	49	233.799
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	47	105	778	[99,771,113,788]	6.44226e-06	-1.05222	37.2625	41.6779	40.6256	232.917	1274.86	270.179	87831.6	456.585	48	50	192.367
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	48	275	788	[264,778,285,798]	0.000660379	4.09675	58.637	36.9209	41.0177	229.705	1301.84	288.342	179048	535.395	49	51	334.422
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	49	384	793	[376,785,392,803]	0.000540643	2.32438	47.5305	36.9712	39.2955	235.886	1321.02	283.417	99072.7	406.595	50	52	243.664
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	50	430	792	[423,785,440,800]	0.00161164	9.39872	102.616	37.5968	46.9955	239.556	1630.28	342.172	170521	782.149	51	53	218.015
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	51	144	799	[136,791,153,809]	0.00199666	11.9795	94.4288	37.9163	49.8958	233.753	1526.06	328.181	105431	412.641	52	54	255.502
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	52	571	803	[563,796,578,818]	0.000597703	3.83113	54.6021	36.7981	40.6293	234.956	1357.12	289.558	181331	625.214	53	55	290.03
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	53	487	824	[479,815,494,835]	0.00102536	4.90675	61.7828	37.2349	42.1416	239.672	1448.46	301.455	157791	686.485	54	56	229.853
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	54	753	836	[746,829,761,845]	0.00155563	12.3467	65.6686	39.1847	51.5314	237.761	1413.48	303.43	94311.9	461.85	55	57	204.204
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	55	809	925	[803,917,815,934]	0.000859517	7.12526	85.6881	39.3002	46.4254	236.096	1503.78	321.785	95064.6	532.409	56	59	178.556
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	56	721	955	[711,944,730,965]	0.000108891	2.82966	49.4407	40.3174	43.1471	239.788	1382.81	289.229	157954	523.255	57	60	301.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	57	95	958	[88,948,101,967]	0.000117913	6.77221	62.6103	42.9866	49.7588	235.937	1423.05	298.548	91275.4	464.95	58	61	196.312
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	58	683	976	[674,967,694,988]	0.000536189	4.24708	64.6688	40.0174	44.2644	239.122	1467.97	303.79	166979	514.483	59	62	324.557
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	59	710	984	[703,977,716,994]	0.000295571	2.54684	36.5535	40.6099	43.1568	244.668	1388.72	281.222	90790.1	497.476	60	63	182.502
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	60	852	994	[842,985,861,1005]	0.00096342	5.45931	40.3827	38.1702	43.6295	226.742	1268.95	267.125	172085	571.938	61	64	300.881
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	61	726	1007	[718,1002,735,1013]	0.000860193	4.58339	63.5185	40.3915	44.9748	241.142	1481.83	304.66	88143.3	561.95	62	65	156.853
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	62	468	197	[458,187,480,207]	0.000500917	3.32739	44.4853	37.4937	40.8211	234.878	1311.58	279.363	178622	490.696	63	69	364.017
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	63	1321	501	[1308,490,1332,512]	0.000581996	-2.54208	82.2207	47.7768	45.2347	215.643	1434.38	297.864	187201	445.455	64	70	420.247
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	64	355	575	[344,564,370,586]	0.000260093	4.40777	55.7821	39.2089	43.6167	243.407	1547.54	299.19	212145	448.019	65	71	473.518
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	65	883	674	[872,663,898,687]	0.000411016	3.81748	48.0165	37.308	41.1255	233.134	1309.85	281.151	196434	416.575	66	72	471.545
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	4	1	1	66	323	841	[312,830,336,853]	0.000495688	5.67326	46.9343	36.8016	42.4748	233.433	1312.33	280.368	195473	433.586	67	73	450.828
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	1	569	9	[561,2,576,24]	0.000579705	7.38582	56.8551	40.7762	48.162	230.381	1406.47	287.236	162207	578.972	1	2	280.165
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	2	167	41	[159,35,173,49]	0.000125837	2.12495	54.2688	40.6278	42.7527	189.297	1255.67	243.566	98619.9	549.286	2	3	179.542
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	3	179	58	[172,51,186,69]	0.000728753	9.49095	26.3353	39.9232	49.4141	206.245	1213	232.581	65205.3	333.828	3	4	195.326
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	4	680	75	[670,65,691,83]	0.00136626	11.9334	111.21	37.5038	49.4373	226.617	1842.99	337.827	153822	528.569	4	5	291.016
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	5	1066	93	[1059,86,1072,106]	0.000704884	7.45388	70.9426	37.1518	44.6056	220.841	1373.05	291.784	88688.9	422.08	5	6	210.123
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	6	545	104	[536,96,554,112]	0.00107681	6.49832	123.385	39.6389	46.1373	229.801	1325.4	353.186	133539	663.564	6	7	201.245
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	7	215	102	[209,99,219,109]	5.23547e-05	9.24141	62.0378	38.5328	47.7742	212.656	1308.55	274.694	11596.2	189.597	7	8	61.1627
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	8	228	109	[220,101,235,119]	0.00059063	5.72811	63.3013	39.4154	45.1435	231.231	1379.8	294.532	92562.8	434.398	8	9	213.083
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	9	263	112	[253,106,269,121]	0.000766212	4.9463	58.3254	39.0592	44.0055	226.97	1343.33	285.295	89237.3	494.311	9	10	180.529
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	10	1024	143	[1016,137,1036,150]	0.00056481	6.55072	56.6904	37.9339	44.4846	222.693	1328.27	279.383	155243	693.251	10	11	223.934
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	11	496	160	[488,151,509,169]	0.00035928	4.09031	46.7443	38.2888	42.3791	224.223	1335.34	270.967	155367	514.686	11	12	301.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	12	450	162	[443,155,458,171]	0.000770381	6.54667	50.021	38.5097	45.0563	227.923	1290.37	277.944	91230.1	434.174	12	13	210.123
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	13	310	164	[306,160,315,168]	0.0023846	13.7453	199.945	38.241	51.9863	237.795	1895.58	437.74	126800	1760.77	13	14	72.0141
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	14	1073	171	[1064,161,1083,182]	7.08427e-05	2.48967	36.5377	38.3555	40.8452	226.066	1242.13	262.603	166910	545.79	14	15	305.813
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	15	1049	191	[1043,185,1060,198]	0.000633532	3.44206	54.445	37.632	41.0741	228.703	1355.09	283.148	83078.7	445.587	15	16	186.448
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	16	465	226	[458,215,474,234]	0.00104762	6.846	55.8936	37.5242	44.3702	226.313	1289.75	282.207	123501	601.885	16	17	205.191
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	17	1081	253	[1074,245,1088,262]	0	-9.29493	60.9179	51.7898	42.4949	229.71	1344.89	290.628	84550.5	437.286	17	18	193.353
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	18	390	254	[382,246,403,262]	0.000493578	4.27483	35.3447	37.533	41.8078	228.438	1285.56	263.783	94428.3	340.644	18	19	277.205
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	19	1242	277	[1232,269,1250,290]	0.000394788	2.75297	42.9647	36.7996	39.5525	218.195	1248.51	261.159	141381	485.817	19	20	291.016
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	20	794	283	[787,280,799,288]	0.000655781	5.84196	56.1089	35.2723	41.1143	220.134	1325.63	276.243	9783.07	141.671	20	21	69.0546
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	21	405	301	[396,292,415,309]	8.61108e-05	5.70313	39.0336	40.2154	45.9185	231.159	1266.21	270.193	96292.8	361.522	21	22	266.354
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	22	1074	314	[1068,307,1081,322]	0.000791875	4.10097	55.2184	41.3696	45.4706	236.821	1374.88	292.039	79769	528.503	22	23	150.934
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	23	1057	323	[1052,318,1062,333]	0.0014442	8.89294	93.2095	39.2004	48.0933	229.817	1528.99	323.027	84382.8	570.253	23	24	147.974
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	24	287	338	[283,335,293,342]	0.000932037	4.89235	75.9783	45.3893	50.2817	294.754	1612.38	370.732	139436	1990.77	24	25	70.0411
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	25	440	538	[433,531,446,551]	0.00108137	8.5505	42.0461	36.803	45.3535	223.745	1280.28	265.791	125208	590.335	25	26	212.096
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	26	925	564	[917,554,933,573]	0.00026131	3.81513	47.1242	40.6603	44.4755	237.306	1307.63	284.43	149041	570.117	26	27	261.421
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	27	223	610	[214,602,233,620]	0.000332741	7.55862	80.3301	38.197	45.7556	225.144	1584.5	305.474	146732	559.177	27	28	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	28	1100	624	[1095,618,1110,632]	0.00181965	12.772	122.519	39.1161	51.8882	237.738	1620.15	360.257	118869	792.737	28	29	149.947
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	29	772	687	[763,678,781,698]	0.000936096	5.8877	54.0394	36.9694	42.8571	233.116	1332.76	287.156	179673	591.341	29	30	303.84
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	30	1334	690	[1326,681,1343,701]	0.00062697	4.7522	86.4592	36.6114	41.3636	217.581	1271.05	304.04	145088	534.815	30	31	271.286
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	31	482	786	[470,779,490,793]	0.000358463	4.69989	54.0368	39.9262	44.6261	226.497	1283.87	280.534	130224	554.651	31	32	234.786
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	32	365	831	[357,823,375,840]	0.000352801	4.38861	41.9587	38.8942	43.2828	225.365	1261.04	267.324	96735.7	401.885	32	33	240.705
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	33	132	846	[128,840,137,850]	0.00035249	13.6817	135.556	37.2448	50.9265	219.65	1540.93	355.206	99600.5	1484.76	33	34	67.0817
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	34	124	847	[121,843,129,852]	0.000485669	8.06787	86.813	42.6412	50.7091	246.878	1535.51	333.691	42466.6	782.691	34	35	54.2572
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	35	226	859	[216,850,235,873]	0	-417.673	55.7231	475.766	58.093	239.899	1742.38	295.622	159663	470.491	35	36	339.354
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	36	1004	887	[995,880,1012,901]	0.000672491	6.21162	66.9044	36.4829	42.6945	230.056	1395.19	296.96	171773	633.182	36	37	271.286
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	37	1053	892	[1047,886,1059,904]	0.00314745	23.332	175.121	35.9259	59.2579	220.484	1855.43	395.605	185094	987.516	37	38	187.434
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	38	513	897	[505,890,520,908]	0.00144718	8.12874	74.1676	40.4043	48.533	242.735	1451.19	316.903	177313	791.806	38	39	223.934
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	39	1198	916	[1191,909,1207,927]	0.00230453	16.944	122.852	36.8285	53.7725	221.766	1565.67	344.618	168342	732.391	39	40	229.853
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	40	434	918	[426,910,441,925]	0.00145028	10.2296	77.2719	37.4023	47.6319	227.739	1413.3	305.011	92601.3	515.764	40	41	179.542
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	41	169	936	[165,932,173,940]	0.00198868	4.46494	85.8905	46.9351	51.4	280.643	1622.82	366.533	117659	1987.83	41	42	59.1897
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	42	869	942	[860,932,880,956]	1.65866e-05	2.87375	52.1585	47.8002	50.6739	346.928	2116.89	399.087	173102	476.826	42	43	363.03
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	43	1048	950	[1041,939,1056,960]	0.000793101	3.68917	41.2479	36.94	40.6292	221.681	1267.08	262.929	163210	619.64	43	44	263.394
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	44	890	969	[883,961,897,980]	0.00144075	8.9198	121.545	49.9536	58.8734	356.252	4683.95	477.797	170386	728.772	44	45	233.799
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	45	123	985	[117,982,128,989]	0.00193744	8.48136	122	41.5775	50.0588	256.897	1750.25	378.897	124312	1853.15	45	46	67.0817
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	46	171	989	[163,981,184,997]	0.00037553	3.18831	43.4174	40.5513	43.7396	223.708	1389.57	267.125	109139	384.142	46	47	284.111
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	47	894	491	[881,480,909,503]	0.000396907	5.17908	47.007	37.7653	42.9443	231.035	1315.9	278.042	311750	606.56	47	50	513.964
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	48	816	542	[806,533,826,555]	0.000303551	2.1593	45.804	38.1067	40.266	237.856	1377.55	283.66	186554	502.947	48	51	370.922
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	49	273	834	[263,823,283,850]	0.00141795	12.7649	59.2673	42.8657	55.6306	227.269	1352.52	286.536	202179	482.228	49	52	419.26
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	11	1	1	50	300	923	[290,913,312,936]	0.000494056	4.29292	56.2147	38.067	42.3599	228.158	1348.29	284.373	198387	516.974	50	53	383.747
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	1	200	13	[192,4,208,25]	0.000454106	3.74963	61.2599	39.254	43.0036	226.909	1373.74	288.168	178639	649.05	1	2	275.232
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	2	155	20	[148,10,168,31]	0.000921763	6.13839	76.3863	40.6229	46.7612	231.679	1467.2	308.066	180156	631.91	2	3	285.097
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	3	617	58	[614,55,623,63]	0	8.64086	80.8094	37.2902	45.931	210.277	1390.5	291.086	10059.3	175.81	3	4	57.2167
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	4	842	72	[835,66,845,76]	0.000722687	2.89739	36.2757	38.4261	41.3235	210.312	1211.35	246.588	10725.2	159.882	5	6	67.0817
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	5	855	100	[850,95,864,108]	0.00430201	36.4828	214.125	37.6941	74.1769	212.685	1817.25	426.81	64813.7	446.946	6	7	145.015
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	6	845	103	[838,98,851,111]	0.00151147	27.5574	161.98	37.0462	64.6036	212.597	1669.23	374.577	39586.1	361.514	7	8	109.501
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	7	748	107	[744,102,756,116]	0.00147753	10.9962	78.1396	37.699	48.6952	213.337	1374.55	291.476	20061.4	193.676	8	9	103.582
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	8	568	126	[556,119,577,135]	0.00106556	7.42074	78.775	39.1638	46.5846	228.729	1435.65	307.504	164929	614.658	9	10	268.327
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	9	527	173	[523,170,531,178]	0.00161419	12.471	92.7986	37.2132	49.6842	213.868	1453.51	306.667	11789.6	209.667	10	11	56.2302
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	10	859	188	[852,183,865,197]	0.00298948	21.0959	126.247	37.1717	58.2676	213.76	1474.1	340.007	39381.9	281.134	11	12	140.082
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	11	886	259	[878,252,894,270]	0.000728067	3.4663	35.3264	36.7559	40.2222	215.864	1219.33	251.19	105081	422.698	12	13	248.597
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	12	567	295	[562,290,574,300]	0.00177064	14.0343	69.8438	36.0526	50.087	213.711	1327.16	283.554	17007.2	187.391	13	14	90.7575
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	13	471	311	[468,308,475,318]	0.000887635	5.0409	43.6929	36.8162	41.8571	214.91	1192	258.603	10754.8	173.048	14	15	62.1492
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	14	1064	322	[1057,315,1072,334]	0.000880226	2.9599	47.3687	37.387	40.3469	215.913	1212.67	263.282	134487	556.441	15	16	241.691
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	15	1273	352	[1264,343,1285,361]	0.000498772	4.21552	54.6934	38.3999	42.6154	220.967	1346.62	275.66	152225	494.58	16	17	307.786
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	16	843	379	[837,373,851,386]	0.00176529	9.70144	68.3662	37.5331	47.2346	220.208	1402.55	288.574	105501	660.154	17	18	159.812
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	17	29	384	[21,381,32,389]	0.00120529	10.6314	84.6287	35.6221	46.2535	210.23	1412.18	294.859	12529.5	178.887	18	19	70.0411
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	18	246	410	[238,401,256,418]	0.00018455	7.06123	79.8892	40.3419	47.4032	228.806	1412.78	308.696	130561	523.115	19	20	249.583
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	19	789	420	[781,418,792,424]	0.0013716	6.7206	49.3887	39.6692	46.3898	219.238	1278.1	268.627	9002.75	154.678	20	21	58.2032
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	20	401	491	[394,483,410,501]	0.00068731	4.09733	64.8867	39.0406	43.1379	231.984	1388.17	296.871	174970	764.504	21	22	228.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	21	545	493	[537,485,556,507]	0.000718345	4.08944	50.3721	38.6677	42.7572	230.117	1338.96	280.489	175999	569.994	22	23	308.773
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	22	159	542	[146,534,170,551]	1.55954e-05	0.809004	43.1396	40.3812	41.1902	223.839	1285.06	266.979	102336	318.212	23	24	321.597
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	23	387	548	[381,542,394,559]	0.0023775	13.3997	97.0109	39.3412	52.7409	227.689	1500.01	324.699	96941.9	509.166	24	25	190.394
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	24	732	556	[724,548,742,564]	0.00118798	6.73521	99.5489	39.2131	45.9483	234.503	1559.9	334.052	168143	734.677	25	26	228.867
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	25	688	568	[679,560,698,577]	0.00134058	8.3115	86.7147	39.1661	47.4776	230.302	1485.36	317.016	164695	681.429	26	27	241.691
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	26	936	597	[931,591,941,604]	0.00297139	24.1935	183.514	36.2376	60.4312	214.165	1781.26	397.679	54630.1	508.055	27	28	107.528
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	27	116	601	[108,592,127,610]	0.00116155	8.97634	53.4014	37.768	46.7444	224.35	1335.42	277.752	99323.3	378.508	28	29	262.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	28	195	606	[186,597,204,619]	0.000554134	3.20825	41.1714	37.7153	40.9235	225.92	1291.87	267.091	103836	309.582	29	30	335.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	29	438	634	[432,625,444,639]	0.00302401	26.8996	128.363	37.3525	64.252	221.141	1538.64	349.504	35034.4	288.732	30	31	121.339
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	30	417	634	[414,629,420,639]	0.00120049	16.4464	97.6023	36.6847	53.1311	216.611	1417.08	314.213	14111.8	234.508	31	32	60.1762
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	31	596	642	[587,633,605,655]	0.000624422	5.1626	58.395	38.5345	43.6971	226.664	1393.49	285.059	173761	518.059	32	33	335.408
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	32	458	649	[451,642,466,658]	0.000564823	5.40251	70.6972	39.507	44.9095	238.861	1486.26	309.558	95224.4	485.065	33	34	196.312
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	33	615	676	[609,667,622,687]	0.00084847	7.53268	75.4859	39.7877	47.3203	232.588	1431.28	308.074	164311	721.039	34	35	227.88
screen 3-6-18	6222	180306_185009-V	20849	2018-03-06T23:47:36Z	25243	F9	6	9	10	1	1	34	1089	677	[1080,668,1099,690]	0.000492516	3.79352	56.6107	38.3068	42.1003	225.704	1361.87	282.315	163608	461.972	35	36	354.152
